date,total_value,cash,cash_percentage,holdings_value,num_holdings,holdings
2023-06-15,100084574.63769633,74195561.33874232,74.13286373782213,25889013.29895401,6,"{'ABBV': {'shares': 23057, 'cost_basis': 2995994.5905937958, 'avg_price': 129.93861259460448, 'current_price': 124.93244934082031, 'value': 2880567.484451294, 'return': -3.852714103853716, 'weight': 2.878133313628875}, 'BMY': {'shares': 75743, 'cost_basis': 5000451.925772285, 'avg_price': 66.01866741180419, 'current_price': 58.33293533325195, 'value': 4418311.520946503, 'return': -11.641755854614566, 'weight': 4.414577907675264}, 'TPL': {'shares': 5703, 'cost_basis': 2993246.964185944, 'avg_price': 524.8548069763184, 'current_price': 442.1856384277344, 'value': 2521784.695953369, 'return': -15.750864324714875, 'weight': 2.519653707958661}, 'FSLR': {'shares': 35019, 'cost_basis': 5110635.471703033, 'avg_price': 145.93893234252928, 'current_price': 192.8800048828125, 'value': 6754464.890991211, 'return': 32.164873201969925, 'weight': 6.748757154079144}, 'STT': {'shares': 62423, 'cost_basis': 5136719.1494507985, 'avg_price': 82.28888629913331, 'current_price': 69.03227996826172, 'value': 4309202.012458801, 'return': -16.10983806814653, 'weight': 4.305560600180403}, 'TDG': {'shares': 6643, 'cost_basis': 5017227.615888214, 'avg_price': 755.2653343200683, 'current_price': 753.3768920898438, 'value': 5004682.694152832, 'return': -0.25003692668148503, 'weight': 5.00045357865551}}"
2023-08-01,101133240.6113807,69125484.47875512,68.35090427328431,32007756.13262558,7,"{'ABBV': {'shares': 23057, 'cost_basis': 2995994.5905937958, 'avg_price': 129.93861259460448, 'current_price': 138.07632446289062, 'value': 3183625.813140869, 'return': 6.262735691718513, 'weight': 3.1479519432927283}, 'BMY': {'shares': 75743, 'cost_basis': 5000451.925772285, 'avg_price': 66.01866741180419, 'current_price': 55.99370193481445, 'value': 4241130.965648651, 'return': -15.185046699681282, 'weight': 4.193607304591197}, 'TPL': {'shares': 5703, 'cost_basis': 2993246.964185944, 'avg_price': 524.8548069763184, 'current_price': 482.2651062011719, 'value': 2750357.900665283, 'return': -8.114568107036158, 'weight': 2.719538980495974}, 'FSLR': {'shares': 35019, 'cost_basis': 5110635.471703033, 'avg_price': 145.93893234252928, 'current_price': 202.67999267578125, 'value': 7097650.663513184, 'return': 38.880002356106445, 'weight': 7.018118494577809}, 'STT': {'shares': 62423, 'cost_basis': 5136719.1494507985, 'avg_price': 82.28888629913331, 'current_price': 67.28145599365234, 'value': 4199910.32749176, 'return': -18.237493518780347, 'weight': 4.152848561068592}, 'TDG': {'shares': 6643, 'cost_basis': 5017227.615888214, 'avg_price': 755.2653343200683, 'current_price': 824.6072998046875, 'value': 5477866.292602539, 'return': 9.181139704637008, 'weight': 5.416484490645408}, 'ORCL': {'shares': 43931, 'cost_basis': 5070076.859987202, 'avg_price': 115.41000341415406, 'current_price': 115.1172103881836, 'value': 5057214.169563293, 'return': -0.2536981347446732, 'weight': 5.000545952043978}}"
2023-10-31,97447727.96289894,64240463.38534997,65.92299761961418,33207264.577548973,8,"{'ABBV': {'shares': 23057, 'cost_basis': 2995994.5905937958, 'avg_price': 129.93861259460448, 'current_price': 132.54840087890625, 'value': 3056168.4790649414, 'return': 2.008477874428327, 'weight': 3.136213170848385}, 'BMY': {'shares': 75743, 'cost_basis': 5000451.925772285, 'avg_price': 66.01866741180419, 'current_price': 47.36942672729492, 'value': 3587902.4886054993, 'return': -28.2484355041295, 'weight': 3.681873927293116}, 'TPL': {'shares': 5703, 'cost_basis': 2993246.964185944, 'avg_price': 524.8548069763184, 'current_price': 600.2647705078125, 'value': 3423309.9862060547, 'return': 14.367776102867369, 'weight': 3.512970551257392}, 'FSLR': {'shares': 35019, 'cost_basis': 5110635.471703033, 'avg_price': 145.93893234252928, 'current_price': 142.4499969482422, 'value': 4988456.443130493, 'return': -2.39068173124517, 'weight': 5.119110057681117}, 'STT': {'shares': 62423, 'cost_basis': 5136719.1494507985, 'avg_price': 82.28888629913331, 'current_price': 60.90765380859375, 'value': 3802038.4736938477, 'return': -25.983135089245646, 'weight': 3.901618388826253}, 'TDG': {'shares': 6643, 'cost_basis': 5017227.615888214, 'avg_price': 755.2653343200683, 'current_price': 756.5104370117188, 'value': 5025498.833068848, 'return': 0.16485632731593203, 'weight': 5.157122631922414}, 'ORCL': {'shares': 43931, 'cost_basis': 5070076.859987202, 'avg_price': 115.41000341415406, 'current_price': 101.3203125, 'value': 4451102.6484375, 'return': -12.20837925425976, 'weight': 4.5676823272187095}, 'SNPS': {'shares': 10380, 'cost_basis': 4885021.093405152, 'avg_price': 470.61860244750983, 'current_price': 469.44000244140625, 'value': 4872787.225341797, 'return': -0.2504363405896215, 'weight': 5.000411325338445}}"
2023-12-15,100964977.97184227,57154843.461122975,56.60858310399737,43810134.5107193,10,"{'ABBV': {'shares': 23057, 'cost_basis': 2995994.5905937958, 'avg_price': 129.93861259460448, 'current_price': 144.6221160888672, 'value': 3334552.1306610107, 'return': 11.300338830054901, 'weight': 3.302681977101972}, 'BMY': {'shares': 75743, 'cost_basis': 5000451.925772285, 'avg_price': 66.01866741180419, 'current_price': 46.781097412109375, 'value': 3543340.6612854004, 'return': -29.139591503258856, 'weight': 3.5094750006022766}, 'TPL': {'shares': 5703, 'cost_basis': 2993246.964185944, 'avg_price': 524.8548069763184, 'current_price': 520.4097900390625, 'value': 2967897.0325927734, 'return': -0.8469041110366504, 'weight': 2.9395312039987553}, 'FSLR': {'shares': 35019, 'cost_basis': 5110635.471703033, 'avg_price': 145.93893234252928, 'current_price': 168.6699981689453, 'value': 5906654.665878296, 'return': 15.575738058069778, 'weight': 5.850201509998427}, 'STT': {'shares': 62423, 'cost_basis': 5136719.1494507985, 'avg_price': 82.28888629913331, 'current_price': 73.15892791748047, 'value': 4566799.757392883, 'return': -11.095007834307024, 'weight': 4.523152333739429}, 'TDG': {'shares': 6643, 'cost_basis': 5017227.615888214, 'avg_price': 755.2653343200683, 'current_price': 933.5007934570312, 'value': 6201245.770935059, 'return': 23.599052020230804, 'weight': 6.141977045411232}, 'ORCL': {'shares': 43931, 'cost_basis': 5070076.859987202, 'avg_price': 115.41000341415406, 'current_price': 101.24191284179688, 'value': 4447658.4730529785, 'return': -12.276310677779245, 'weight': 4.405149748354691}, 'SNPS': {'shares': 10380, 'cost_basis': 4885021.093405152, 'avg_price': 470.61860244750983, 'current_price': 556.27001953125, 'value': 5774082.802734375, 'return': 18.199751696660414, 'weight': 5.718896709257626}, 'FICO': {'shares': 2681, 'cost_basis': 3036526.014191284, 'avg_price': 1132.609479370117, 'current_price': 1129.780029296875, 'value': 3028940.258544922, 'return': -0.24981691613737977, 'weight': 2.999991006178054}, 'INTU': {'shares': 6709, 'cost_basis': 4049093.9100357057, 'avg_price': 603.5316604614258, 'current_price': 602.0216064453125, 'value': 4038962.9576416016, 'return': -0.25020294957828204, 'weight': 4.000360361360166}}"
2024-01-15,100856305.36083458,57154843.461122975,56.66957881972727,43701461.89971161,10,"{'ABBV': {'shares': 23057, 'cost_basis': 2995994.5905937958, 'avg_price': 129.93861259460448, 'current_price': 153.92776489257812, 'value': 3549112.475128174, 'return': 18.461911989792767, 'weight': 3.518979267018041}, 'BMY': {'shares': 75743, 'cost_basis': 5000451.925772285, 'avg_price': 66.01866741180419, 'current_price': 46.78465270996094, 'value': 3543609.9502105713, 'return': -29.134206211505862, 'weight': 3.5135234604644334}, 'TPL': {'shares': 5703, 'cost_basis': 2993246.964185944, 'avg_price': 524.8548069763184, 'current_price': 498.9024963378906, 'value': 2845240.9366149902, 'return': -4.944664751750816, 'weight': 2.8210838444215702}, 'FSLR': {'shares': 35019, 'cost_basis': 5110635.471703033, 'avg_price': 145.93893234252928, 'current_price': 160.44000244140625, 'value': 5618448.4454956055, 'return': 9.9363959062287, 'weight': 5.570745850142366}, 'STT': {'shares': 62423, 'cost_basis': 5136719.1494507985, 'avg_price': 82.28888629913331, 'current_price': 72.74348449707031, 'value': 4540866.53276062, 'return': -11.599867529333096, 'weight': 4.5023129853058945}, 'TDG': {'shares': 6643, 'cost_basis': 5017227.615888214, 'avg_price': 755.2653343200683, 'current_price': 978.2440795898438, 'value': 6498475.420715332, 'return': 29.523233112574054, 'weight': 6.443301088083361}, 'ORCL': {'shares': 43931, 'cost_basis': 5070076.859987202, 'avg_price': 115.41000341415406, 'current_price': 104.8606948852539, 'value': 4606635.187004089, 'return': -9.140722828889869, 'weight': 4.567523240637148}, 'SNPS': {'shares': 10380, 'cost_basis': 4885021.093405152, 'avg_price': 470.61860244750983, 'current_price': 494.3999938964844, 'value': 5131871.936645508, 'return': 5.053219597630965, 'weight': 5.088300546292232}, 'FICO': {'shares': 2681, 'cost_basis': 3036526.014191284, 'avg_price': 1132.609479370117, 'current_price': 1230.989990234375, 'value': 3300284.1638183594, 'return': 8.68618112917179, 'weight': 3.2722635952317516}, 'INTU': {'shares': 6709, 'cost_basis': 4049093.9100357057, 'avg_price': 603.5316604614258, 'current_price': 606.188232421875, 'value': 4066916.8513183594, 'return': 0.4401711019465182, 'weight': 4.032387302675932}}"
2024-03-01,103873067.83513074,51947558.53975873,50.010613552120034,51925509.29537201,11,"{'ABBV': {'shares': 23057, 'cost_basis': 2995994.5905937958, 'avg_price': 129.93861259460448, 'current_price': 169.57647705078125, 'value': 3909924.8313598633, 'return': 30.505069790026894, 'weight': 3.764137242548539}, 'BMY': {'shares': 75743, 'cost_basis': 5000451.925772285, 'avg_price': 66.01866741180419, 'current_price': 47.324012756347656, 'value': 3584462.6982040405, 'return': -28.317225094600918, 'weight': 3.4508104679197174}, 'TPL': {'shares': 5703, 'cost_basis': 2993246.964185944, 'avg_price': 524.8548069763184, 'current_price': 511.3035888671875, 'value': 2915964.3673095703, 'return': -2.581898446772224, 'weight': 2.807238130232028}, 'FSLR': {'shares': 35019, 'cost_basis': 5110635.471703033, 'avg_price': 145.93893234252928, 'current_price': 158.0500030517578, 'value': 5534753.056869507, 'return': 8.298725031647457, 'weight': 5.328381237044399}, 'STT': {'shares': 62423, 'cost_basis': 5136719.1494507985, 'avg_price': 82.28888629913331, 'current_price': 70.21443176269531, 'value': 4382995.4739227295, 'return': -14.673250641095592, 'weight': 4.219568715231846}, 'TDG': {'shares': 6643, 'cost_basis': 5017227.615888214, 'avg_price': 755.2653343200683, 'current_price': 1120.7332763671875, 'value': 7445031.154907227, 'return': 48.3893441734796, 'weight': 7.167431664504334}, 'ORCL': {'shares': 43931, 'cost_basis': 5070076.859987202, 'avg_price': 115.41000341415406, 'current_price': 111.92353820800781, 'value': 4916912.957015991, 'return': -3.0209384828063013, 'weight': 4.7335782599780405}, 'SNPS': {'shares': 10380, 'cost_basis': 4885021.093405152, 'avg_price': 470.61860244750983, 'current_price': 591.3499755859375, 'value': 6138212.746582031, 'return': 25.65376134954065, 'weight': 5.909339999781961}, 'FICO': {'shares': 2681, 'cost_basis': 3036526.014191284, 'avg_price': 1132.609479370117, 'current_price': 1295.199951171875, 'value': 3472431.069091797, 'return': 14.355386809245152, 'weight': 3.342956111206135}, 'INTU': {'shares': 6709, 'cost_basis': 4049093.9100357057, 'avg_price': 603.5316604614258, 'current_price': 660.4063720703125, 'value': 4430666.350219727, 'return': 9.423650047688238, 'weight': 4.2654621092467995}, 'JPM': {'shares': 28989, 'cost_basis': 5207284.921364251, 'avg_price': 179.62968441009522, 'current_price': 179.17674255371094, 'value': 5194154.589889526, 'return': -0.25215312150201896, 'weight': 5.000482510186168}}"
2024-04-30,103301877.36303525,51947558.53975873,50.287138884416095,51354318.82327652,11,"{'ABBV': {'shares': 23057, 'cost_basis': 2995994.5905937958, 'avg_price': 129.93861259460448, 'current_price': 155.59490966796875, 'value': 3587551.8322143555, 'return': 19.744936906021437, 'weight': 3.472881542710566}, 'BMY': {'shares': 75743, 'cost_basis': 5000451.925772285, 'avg_price': 66.01866741180419, 'current_price': 41.33632278442383, 'value': 3130937.096660614, 'return': -37.38691735993317, 'weight': 3.030861758356547}, 'TPL': {'shares': 5703, 'cost_basis': 2993246.964185944, 'avg_price': 524.8548069763184, 'current_price': 564.5919189453125, 'value': 3219867.713745117, 'return': 7.57106754874155, 'weight': 3.116949852159502}, 'FSLR': {'shares': 35019, 'cost_basis': 5110635.471703033, 'avg_price': 145.93893234252928, 'current_price': 176.3000030517578, 'value': 6173849.806869507, 'return': 20.803955614783366, 'weight': 5.976512687347064}, 'STT': {'shares': 62423, 'cost_basis': 5136719.1494507985, 'avg_price': 82.28888629913331, 'current_price': 69.5455551147461, 'value': 4341242.186927795, 'return': -15.486090233452865, 'weight': 4.202481404738954}, 'TDG': {'shares': 6643, 'cost_basis': 5017227.615888214, 'avg_price': 755.2653343200683, 'current_price': 1182.0706787109375, 'value': 7852495.518676758, 'return': 56.51064930381096, 'weight': 7.601503205097253}, 'ORCL': {'shares': 43931, 'cost_basis': 5070076.859987202, 'avg_price': 115.41000341415406, 'current_price': 112.255126953125, 'value': 4931479.982177734, 'return': -2.7336247878857134, 'weight': 4.7738532038938315}, 'SNPS': {'shares': 10380, 'cost_basis': 4885021.093405152, 'avg_price': 470.61860244750983, 'current_price': 530.5900268554688, 'value': 5507524.478759766, 'return': 12.74310537154082, 'weight': 5.3314853702073535}, 'FICO': {'shares': 2681, 'cost_basis': 3036526.014191284, 'avg_price': 1132.609479370117, 'current_price': 1133.3299560546875, 'value': 3038457.612182617, 'return': 0.06361210087797442, 'weight': 2.941338230964112}, 'INTU': {'shares': 6709, 'cost_basis': 4049093.9100357057, 'avg_price': 603.5316604614258, 'current_price': 620.7473754882812, 'value': 4164594.142150879, 'return': 2.852495760320739, 'weight': 4.031479628889209}, 'JPM': {'shares': 28989, 'cost_basis': 5207284.921364251, 'avg_price': 179.62968441009522, 'current_price': 186.49551391601562, 'value': 5406318.452911377, 'return': 3.8222131984854357, 'weight': 5.2335142312195115}}"
2024-06-17,110369453.17483918,46414374.93457048,42.05364219848424,63955078.24026871,12,"{'ABBV': {'shares': 23057, 'cost_basis': 2995994.5905937958, 'avg_price': 129.93861259460448, 'current_price': 162.3299560546875, 'value': 3742841.7967529297, 'return': 24.928189406747613, 'weight': 3.3911935676838}, 'BMY': {'shares': 75743, 'cost_basis': 5000451.925772285, 'avg_price': 66.01866741180419, 'current_price': 38.54230880737305, 'value': 2919310.0959968567, 'return': -41.61907484899998, 'weight': 2.645034483746422}, 'TPL': {'shares': 5703, 'cost_basis': 2993246.964185944, 'avg_price': 524.8548069763184, 'current_price': 745.990478515625, 'value': 4254383.698974609, 'return': 42.13273244333349, 'weight': 3.8546749817045187}, 'FSLR': {'shares': 35019, 'cost_basis': 5110635.471703033, 'avg_price': 145.93893234252928, 'current_price': 261.3299865722656, 'value': 9151514.79977417, 'return': 79.068040568438, 'weight': 8.29170983141233}, 'STT': {'shares': 62423, 'cost_basis': 5136719.1494507985, 'avg_price': 82.28888629913331, 'current_price': 68.7972412109375, 'value': 4294530.188110352, 'return': -16.395464436292784, 'weight': 3.891049619777741}, 'TDG': {'shares': 6643, 'cost_basis': 5017227.615888214, 'avg_price': 755.2653343200683, 'current_price': 1249.20458984375, 'value': 8298466.090332031, 'return': 65.39943422245815, 'weight': 7.518806926755548}, 'ORCL': {'shares': 43931, 'cost_basis': 5070076.859987202, 'avg_price': 115.41000341415406, 'current_price': 139.4529266357422, 'value': 6126306.52003479, 'return': 20.832616333359777, 'weight': 5.550726531488695}, 'SNPS': {'shares': 10380, 'cost_basis': 4885021.093405152, 'avg_price': 470.61860244750983, 'current_price': 612.719970703125, 'value': 6360033.2958984375, 'return': 30.194592291209823, 'weight': 5.762494162060711}, 'FICO': {'shares': 2681, 'cost_basis': 3036526.014191284, 'avg_price': 1132.609479370117, 'current_price': 1409.9599609375, 'value': 3780102.6552734375, 'return': 24.48774150483246, 'weight': 3.4249536864926537}, 'INTU': {'shares': 6709, 'cost_basis': 4049093.9100357057, 'avg_price': 603.5316604614258, 'current_price': 597.8272094726562, 'value': 4010822.748352051, 'return': -0.945178416059933, 'weight': 3.633997118748428}, 'JPM': {'shares': 28989, 'cost_basis': 5207284.921364251, 'avg_price': 179.62968441009522, 'current_price': 189.64686584472656, 'value': 5497672.993972778, 'return': 5.576573530999518, 'weight': 4.981154509539672}, 'ACGL': {'shares': 58503, 'cost_basis': 5533183.605188254, 'avg_price': 94.5794849014282, 'current_price': 94.33863830566406, 'value': 5519093.356796265, 'return': -0.25464993387852575, 'weight': 5.000562382105239}}"
2024-08-01,110851517.18321244,46414374.93457048,41.87076200126159,64437142.24864197,12,"{'ABBV': {'shares': 23057, 'cost_basis': 2995994.5905937958, 'avg_price': 129.93861259460448, 'current_price': 183.15957641601562, 'value': 4223110.353424072, 'return': 40.95854400681902, 'weight': 3.8097000931834137}, 'BMY': {'shares': 75743, 'cost_basis': 5000451.925772285, 'avg_price': 66.01866741180419, 'current_price': 46.00470733642578, 'value': 3484534.547782898, 'return': -30.31560747892329, 'weight': 3.143425219903623}, 'TPL': {'shares': 5703, 'cost_basis': 2993246.964185944, 'avg_price': 524.8548069763184, 'current_price': 818.9819946289062, 'value': 4670654.315368652, 'return': 56.03972446152312, 'weight': 4.213432918242444}, 'FSLR': {'shares': 35019, 'cost_basis': 5110635.471703033, 'avg_price': 145.93893234252928, 'current_price': 218.5, 'value': 7651651.5, 'return': 49.72015794055873, 'weight': 6.902613238349777}, 'STT': {'shares': 62423, 'cost_basis': 5136719.1494507985, 'avg_price': 82.28888629913331, 'current_price': 80.98822784423828, 'value': 5055528.146720886, 'return': -1.5806003865053264, 'weight': 4.560630540008978}, 'TDG': {'shares': 6643, 'cost_basis': 5017227.615888214, 'avg_price': 755.2653343200683, 'current_price': 1201.0230712890625, 'value': 7978396.262573242, 'return': 59.02001809341482, 'weight': 7.197372183356553}, 'ORCL': {'shares': 43931, 'cost_basis': 5070076.859987202, 'avg_price': 115.41000341415406, 'current_price': 136.08602905273438, 'value': 5978395.342315674, 'return': 17.915280328329473, 'weight': 5.393156083226845}, 'SNPS': {'shares': 10380, 'cost_basis': 4885021.093405152, 'avg_price': 470.61860244750983, 'current_price': 540.6699829101562, 'value': 5612154.422607422, 'return': 14.884957818993039, 'weight': 5.06276735331624}, 'FICO': {'shares': 2681, 'cost_basis': 3036526.014191284, 'avg_price': 1132.609479370117, 'current_price': 1578.949951171875, 'value': 4233164.819091797, 'return': 39.40815258318191, 'weight': 3.818770303427904}, 'INTU': {'shares': 6709, 'cost_basis': 4049093.9100357057, 'avg_price': 603.5316604614258, 'current_price': 633.7291870117188, 'value': 4251689.115661621, 'return': 5.003470162146217, 'weight': 3.835481212796161}, 'JPM': {'shares': 28989, 'cost_basis': 5207284.921364251, 'avg_price': 179.62968441009522, 'current_price': 203.39266967773438, 'value': 5896150.101287842, 'return': 13.228874362094945, 'weight': 5.318962023354937}, 'ACGL': {'shares': 58503, 'cost_basis': 5533183.605188254, 'avg_price': 94.5794849014282, 'current_price': 92.33224487304688, 'value': 5401713.321807861, 'return': -2.3760332705590748, 'weight': 4.8729268295715364}}"
2024-10-31,116672856.46996377,53709303.961395964,46.03410389221324,62963552.50856781,11,"{'ABBV': {'shares': 23057, 'cost_basis': 2995994.5905937958, 'avg_price': 129.93861259460448, 'current_price': 198.40245056152344, 'value': 4574565.302597046, 'return': 52.68937123449155, 'weight': 3.9208479512753858}, 'BMY': {'shares': 75743, 'cost_basis': 5000451.925772285, 'avg_price': 66.01866741180419, 'current_price': 53.85931396484375, 'value': 4079466.01763916, 'return': -18.418053444057147, 'weight': 3.4964996495902}, 'TPL': {'shares': 5703, 'cost_basis': 2993246.964185944, 'avg_price': 524.8548069763184, 'current_price': 1161.8577880859375, 'value': 6626074.965454102, 'return': 121.36746632452216, 'weight': 5.679191515431797}, 'FSLR': {'shares': 35019, 'cost_basis': 5110635.471703033, 'avg_price': 145.93893234252928, 'current_price': 194.47999572753906, 'value': 6810494.97038269, 'return': 33.26121591124183, 'weight': 5.837257419111858}, 'STT': {'shares': 62423, 'cost_basis': 5136719.1494507985, 'avg_price': 82.28888629913331, 'current_price': 90.64726257324219, 'value': 5658474.071609497, 'return': 10.157357390553123, 'weight': 4.849863321094065}, 'TDG': {'shares': 6643, 'cost_basis': 5017227.615888214, 'avg_price': 755.2653343200683, 'current_price': 1302.300048828125, 'value': 8651179.224365234, 'return': 72.42947473559444, 'weight': 7.414903076957229}, 'SNPS': {'shares': 10380, 'cost_basis': 4885021.093405152, 'avg_price': 470.61860244750983, 'current_price': 513.6099853515625, 'value': 5331271.647949219, 'return': 9.135079378603116, 'weight': 4.569418979916464}, 'FICO': {'shares': 2681, 'cost_basis': 3036526.014191284, 'avg_price': 1132.609479370117, 'current_price': 1993.1099853515625, 'value': 5343527.870727539, 'return': 75.97504008707389, 'weight': 4.579923756390738}, 'INTU': {'shares': 6709, 'cost_basis': 4049093.9100357057, 'avg_price': 603.5316604614258, 'current_price': 607.4019165039062, 'value': 4075059.457824707, 'return': 0.6412681050603997, 'weight': 3.4927227987032174}, 'JPM': {'shares': 28989, 'cost_basis': 5207284.921364251, 'avg_price': 179.62968441009522, 'current_price': 218.37611389160156, 'value': 6330505.165603638, 'return': 21.5701706590143, 'weight': 5.425859413353234}, 'ACGL': {'shares': 58503, 'cost_basis': 5533183.605188254, 'avg_price': 94.5794849014282, 'current_price': 93.7205581665039, 'value': 5482933.814414978, 'return': -0.9081533229108651, 'weight': 4.699408225962568}}"
2024-12-16,117784770.82235788,53709303.961395964,45.599531744558,64075466.860961914,11,"{'ABBV': {'shares': 23057, 'cost_basis': 2995994.5905937958, 'avg_price': 129.93861259460448, 'current_price': 167.02708435058594, 'value': 3851143.48387146, 'return': 28.54307200561992, 'weight': 3.269644672212952}, 'BMY': {'shares': 75743, 'cost_basis': 5000451.925772285, 'avg_price': 66.01866741180419, 'current_price': 53.95588684082031, 'value': 4086780.736984253, 'return': -18.271772278801013, 'weight': 3.4697021596687616}, 'TPL': {'shares': 5703, 'cost_basis': 2993246.964185944, 'avg_price': 524.8548069763184, 'current_price': 1212.8331298828125, 'value': 6916787.33972168, 'return': 131.07974124690372, 'weight': 5.872395294764828}, 'FSLR': {'shares': 35019, 'cost_basis': 5110635.471703033, 'avg_price': 145.93893234252928, 'current_price': 190.52999877929688, 'value': 6672170.027252197, 'return': 30.55460645149104, 'weight': 5.664713681291714}, 'STT': {'shares': 62423, 'cost_basis': 5136719.1494507985, 'avg_price': 82.28888629913331, 'current_price': 98.442138671875, 'value': 6145053.622314453, 'return': 19.62993193761551, 'weight': 5.217188588482612}, 'TDG': {'shares': 6643, 'cost_basis': 5017227.615888214, 'avg_price': 755.2653343200683, 'current_price': 1280.0400390625, 'value': 8503305.979492188, 'return': 69.48216486261256, 'weight': 7.219359447000845}, 'SNPS': {'shares': 10380, 'cost_basis': 4885021.093405152, 'avg_price': 470.61860244750983, 'current_price': 522.1099853515625, 'value': 5419501.647949219, 'return': 10.941212828448643, 'weight': 4.601190468097842}, 'FICO': {'shares': 2681, 'cost_basis': 3036526.014191284, 'avg_price': 1132.609479370117, 'current_price': 2170.489990234375, 'value': 5819083.663818359, 'return': 91.63621970049721, 'weight': 4.940438074625673}, 'INTU': {'shares': 6709, 'cost_basis': 4049093.9100357057, 'avg_price': 603.5316604614258, 'current_price': 668.311279296875, 'value': 4483700.372802734, 'return': 10.733425117403517, 'weight': 3.8066893890425093}, 'JPM': {'shares': 28989, 'cost_basis': 5207284.921364251, 'avg_price': 179.62968441009522, 'current_price': 235.75411987304688, 'value': 6834276.180999756, 'return': 31.244521554031877, 'weight': 5.802342809926727}, 'ACGL': {'shares': 58503, 'cost_basis': 5533183.605188254, 'avg_price': 94.5794849014282, 'current_price': 91.33999633789062, 'value': 5343663.805755615, 'return': -3.425149298406316, 'weight': 4.536803670327541}}"
