date,0
2022-01-18,99808432.243601
2022-01-19,99810100.92999473
2022-01-20,99790080.93605247
2022-01-21,99748372.68605247
2022-01-24,99888512.21937004
2022-01-25,99787856.44513908
2022-01-26,99691092.99965873
2022-01-27,99612125.48148552
2022-01-28,99731132.98754326
2022-01-31,99809544.70119682
2022-02-01,99795641.95119682
2022-02-02,99836793.9723989
2022-02-03,99773953.69513908
2022-02-04,99674409.95422569
2022-02-07,99688312.70422569
2022-02-08,99698322.70119682
2022-02-09,99785631.95422569
2022-02-10,99648828.94513908
2022-02-11,99591549.6830236
2022-02-14,99578758.96634117
2022-02-15,99590437.22542778
2022-02-16,99614906.20119682
2022-02-17,99554846.21937004
2022-02-18,99506464.49662986
2022-02-22,99527596.94816795
2022-02-23,99403028.42696586
2022-02-24,99455302.47845665
2022-02-25,99689980.96634117
2022-02-28,99680527.19816795
2022-03-01,99607876.12428252
2022-03-02,99674834.40047424
2022-03-03,99669586.43157928
2022-03-04,99559730.98516814
2022-03-07,99185809.52390258
2022-03-08,98999687.14607207
2022-03-09,99266892.70135467
2022-03-10,99201832.39191405
2022-03-11,99078930.64658324
2022-03-14,99140999.06445281
2022-03-15,99320365.76235168
2022-03-16,99441145.12082641
2022-03-17,99553155.40206115
2022-03-18,99693959.99581115
2022-03-21,99622737.87483947
2022-03-22,99749833.45053832
2022-03-23,99536925.3469464
2022-03-24,99602923.15097778
2022-03-25,99631954.82971923
2022-03-28,99718310.48957793
2022-03-29,99864924.24298827
2022-03-30,99756552.04380004
2022-03-31,99714470.3110501
2022-04-01,99851128.4865567
2022-04-04,99860167.53520171
2022-04-05,99852401.57418792
2022-04-06,99903226.35586517
2022-04-07,100045036.61475341
2022-04-08,100070132.45912139
2022-04-11,99996916.72135131
2022-04-12,99974843.02013366
2022-04-13,99906426.59728973
2022-04-14,99896023.81752746
2022-04-18,99827484.37267272
2022-04-19,99841692.18848388
2022-04-20,99935030.96847503
2022-04-21,100057255.10575835
2022-04-22,99916820.03855865
2022-04-25,100000830.7285916
2022-04-26,99975025.52999847
2022-04-27,100031660.02170531
2022-04-28,100063875.41437499
2022-04-29,99752992.33465545
2022-05-02,99696038.55523022
2022-05-03,99683197.23404033
2022-05-04,99959115.84378155
2022-05-05,99766422.74771984
2022-05-06,100009385.64080913
2022-05-09,99772325.3740321
2022-05-10,99828409.08282574
2022-05-11,99859299.17282207
2022-05-12,99959607.00203808
2022-05-13,100088865.29428203
2022-05-16,100214852.41621502
2022-05-17,100294249.92226513
2022-05-18,100021634.16000469
2022-05-19,99944693.10881145
2022-05-20,99993826.8582011
2022-05-23,99934555.36701305
2022-05-24,100009555.23763378
2022-05-25,100088349.39511974
2022-05-26,100138787.72205456
2022-05-27,100083348.81562908
2022-05-31,99953372.08889873
2022-06-01,99833853.09977062
2022-06-02,99983385.61493023
2022-06-03,99914610.64180095
2022-06-06,100047547.70642956
2022-06-07,100161239.77279766
2022-06-08,100102394.45023449
2022-06-09,99958913.4719096
2022-06-10,99728754.42809398
2022-06-13,99409753.12033947
2022-06-14,99524505.43681438
2022-06-15,99525978.91788372
2022-06-16,99389951.28865322
2022-06-17,99284915.03554806
2022-06-21,99879805.17817196
2022-06-22,99805741.24165615
2022-06-23,100001950.93950161
2022-06-24,100392238.93117794
2022-06-27,100489919.18548092
2022-06-28,100375763.98264584
2022-06-29,100289457.95744595
2022-06-30,100151266.29315457
2022-07-01,100330366.44723782
2022-07-05,100251058.09076199
2022-07-06,100269046.84476742
2022-07-07,100323361.16791806
2022-07-08,100402557.77225003
2022-07-11,100396391.99447903
2022-07-12,100340602.45832333
2022-07-13,100398575.28905758
2022-07-14,100503614.23082241
2022-07-15,100675819.95505032
2022-07-18,100394127.11953244
2022-07-19,100504928.83735928
2022-07-20,100590227.02531704
2022-07-21,100465208.08982357
2022-07-22,100371970.84280667
2022-07-25,100535291.8318356
2022-07-26,100610480.02897152
2022-07-27,100880543.59231076
2022-07-28,100931783.96748623
2022-07-29,100787533.93018612
2022-08-01,100610108.64366308
2022-08-02,100591528.50965276
2022-08-03,100491678.65106359
2022-08-04,100151596.25806585
2022-08-05,100161544.72010198
2022-08-08,100420513.54349676
2022-08-09,100496169.89892736
2022-08-10,100539100.02613226
2022-08-11,100562273.78685156
2022-08-12,100521734.10634008
2022-08-15,100465923.83107153
2022-08-16,100392284.78754583
2022-08-17,100519728.55444494
2022-08-18,100609595.47991338
2022-08-19,100571573.34263006
2022-08-22,100523063.10102239
2022-08-23,100437429.89415136
2022-08-24,100468450.73204198
2022-08-25,100385182.61570135
2022-08-26,100390947.72704855
2022-08-29,100114624.95942083
2022-08-30,99892254.02041784
2022-08-31,100111165.46132055
2022-09-01,100212194.03889242
2022-09-02,100316142.80589452
2022-09-06,100292807.55801931
2022-09-07,100283255.63765875
2022-09-08,100312000.79738775
2022-09-09,100410959.5783669
2022-09-12,100582668.86827627
2022-09-13,100278502.41888586
2022-09-14,100458517.36750188
2022-09-15,100439003.69948736
2022-09-16,100464556.73518911
2022-09-19,100426679.07305303
2022-09-20,100381559.6165177
2022-09-21,100251137.58227697
2022-09-22,100439681.70906225
2022-09-23,100145160.97089162
2022-09-26,100045126.13927618
2022-09-27,100178291.56654134
2022-09-28,100499592.61605611
2022-09-29,100458105.01462713
2022-09-30,100240590.14111868
2022-10-03,100451349.06464544
2022-10-04,100763807.87946096
2022-10-05,100887508.39983526
2022-10-06,100800214.50173727
2022-10-07,100652935.25955358
2022-10-10,100598456.31318823
2022-10-11,100844990.89175573
2022-10-12,100786061.35626379
