date,total_value,cash,cash_percentage,holdings_value,num_holdings,holdings
2023-06-15,104419656.09354019,76381278.12895203,73.14837166340492,28038377.964588165,5,"{'MNST': {'shares': 1, 'cost_basis': 45.072389335371554, 'avg_price': 45.072389335371554, 'current_price': 58.79999923706055, 'value': 58.79999923706055, 'return': 30.456805383769492, 'weight': 5.6311236252671536e-05}, 'AAPL': {'shares': 63186, 'cost_basis': 9971936.450119138, 'avg_price': 157.8187644433757, 'current_price': 183.95730590820312, 'value': 11623526.331115723, 'return': 16.562378724112836, 'weight': 11.131550098865725}, 'BRK-B': {'shares': 15720, 'cost_basis': 4993255.154287719, 'avg_price': 317.6370963287353, 'current_price': 339.82000732421875, 'value': 5341970.515136719, 'return': 6.983728050619575, 'weight': 5.11586679652663}, 'FSLR': {'shares': 33591, 'cost_basis': 4902234.676317901, 'avg_price': 145.93893234252928, 'current_price': 192.8800048828125, 'value': 6479032.244018555, 'return': 32.164873201969925, 'weight': 6.2048013625083875}, 'GILD': {'shares': 62549, 'cost_basis': 4934324.534607372, 'avg_price': 78.8873448753357, 'current_price': 73.44306182861328, 'value': 4593790.074317932, 'return': -6.901338935067369, 'weight': 4.399353767458081}}"
2023-08-01,105337841.37074383,71100347.19272716,67.49744086978635,34237494.17801666,6,"{'MNST': {'shares': 1, 'cost_basis': 45.072389335371554, 'avg_price': 45.072389335371554, 'current_price': 57.709999084472656, 'value': 57.709999084472656, 'return': 28.03847307731577, 'weight': 5.4785629108686896e-05}, 'AAPL': {'shares': 63186, 'cost_basis': 9971936.450119138, 'avg_price': 157.8187644433757, 'current_price': 193.4513702392578, 'value': 12223418.279937744, 'return': 22.57818068818227, 'weight': 11.604014398697023}, 'BRK-B': {'shares': 15720, 'cost_basis': 4993255.154287719, 'avg_price': 317.6370963287353, 'current_price': 352.260009765625, 'value': 5537527.353515625, 'return': 10.900147947787886, 'weight': 5.256921236904708}, 'FSLR': {'shares': 33591, 'cost_basis': 4902234.676317901, 'avg_price': 145.93893234252928, 'current_price': 202.67999267578125, 'value': 6808223.633972168, 'return': 38.880002356106445, 'weight': 6.463226837932015}, 'GILD': {'shares': 62549, 'cost_basis': 4934324.534607372, 'avg_price': 78.8873448753357, 'current_price': 70.35658264160156, 'value': 4400733.887649536, 'return': -10.81385391689269, 'weight': 4.177733120769818}, 'ORCL': {'shares': 45758, 'cost_basis': 5280930.936224861, 'avg_price': 115.41000341415405, 'current_price': 115.1172103881836, 'value': 5267533.312942505, 'return': -0.2536981347446621, 'weight': 5.000608750280971}}"
2023-10-31,101172046.21160671,66028490.51415035,65.26357129917908,35143555.69745636,7,"{'MNST': {'shares': 1, 'cost_basis': 45.072389335371554, 'avg_price': 45.072389335371554, 'current_price': 51.099998474121094, 'value': 51.099998474121094, 'return': 13.373174192962601, 'weight': 5.05080211259568e-05}, 'AAPL': {'shares': 63186, 'cost_basis': 9971936.450119138, 'avg_price': 157.8187644433757, 'current_price': 169.11355590820312, 'value': 10685609.143615723, 'return': 7.156811488585646, 'weight': 10.561819735528728}, 'BRK-B': {'shares': 15720, 'cost_basis': 4993255.154287719, 'avg_price': 317.6370963287353, 'current_price': 341.3299865722656, 'value': 5365707.388916016, 'return': 7.4591067974659975, 'weight': 5.303547362967587}, 'FSLR': {'shares': 33591, 'cost_basis': 4902234.676317901, 'avg_price': 145.93893234252928, 'current_price': 142.4499969482422, 'value': 4785037.847488403, 'return': -2.39068173124517, 'weight': 4.729604694838574}, 'GILD': {'shares': 62549, 'cost_basis': 4934324.534607372, 'avg_price': 78.8873448753357, 'current_price': 73.73068237304688, 'value': 4611780.451751709, 'return': -6.536742376661053, 'weight': 4.558354431327725}, 'ORCL': {'shares': 45758, 'cost_basis': 5280930.936224861, 'avg_price': 115.41000341415405, 'current_price': 101.3203125, 'value': 4636214.859375, 'return': -12.20837925425975, 'weight': 4.582505774053547}, 'SNPS': {'shares': 10777, 'cost_basis': 5071856.678576812, 'avg_price': 470.6186024475097, 'current_price': 469.44000244140625, 'value': 5059154.906311035, 'return': -0.2504363405895993, 'weight': 5.000546194083634}}"
2023-12-15,105064775.65018627,66028490.51415035,62.84550659870304,39036285.13603592,7,"{'MNST': {'shares': 1, 'cost_basis': 45.072389335371554, 'avg_price': 45.072389335371554, 'current_price': 55.09000015258789, 'value': 55.09000015258789, 'return': 22.22560411137289, 'weight': 5.243431950591161e-05}, 'AAPL': {'shares': 63186, 'cost_basis': 9971936.450119138, 'avg_price': 157.8187644433757, 'current_price': 195.91136169433594, 'value': 12378855.30001831, 'return': 24.136925279647347, 'weight': 11.782117482679233}, 'BRK-B': {'shares': 15720, 'cost_basis': 4993255.154287719, 'avg_price': 317.6370963287353, 'current_price': 356.5, 'value': 5604180.0, 'return': 12.235001553799595, 'weight': 5.334023668083724}, 'FSLR': {'shares': 33591, 'cost_basis': 4902234.676317901, 'avg_price': 145.93893234252928, 'current_price': 168.6699981689453, 'value': 5665793.908493042, 'return': 15.575738058069778, 'weight': 5.392667402971794}, 'GILD': {'shares': 62549, 'cost_basis': 4934324.534607372, 'avg_price': 78.8873448753357, 'current_price': 76.09796142578125, 'value': 4759851.389221191, 'return': -3.535907380280656, 'weight': 4.530396947754538}, 'ORCL': {'shares': 45758, 'cost_basis': 5280930.936224861, 'avg_price': 115.41000341415405, 'current_price': 101.24191284179688, 'value': 4632627.447814941, 'return': -12.276310677779234, 'weight': 4.409305991609689}, 'SNPS': {'shares': 10777, 'cost_basis': 5071856.678576812, 'avg_price': 470.6186024475097, 'current_price': 556.27001953125, 'value': 5994922.000488281, 'return': 18.19975169666044, 'weight': 5.7059294738784825}}"
2024-01-15,104014555.61215603,60814323.74817669,58.46712836512798,43200231.86397935,8,"{'MNST': {'shares': 1, 'cost_basis': 45.072389335371554, 'avg_price': 45.072389335371554, 'current_price': 59.04999923706055, 'value': 59.04999923706055, 'return': 31.011468679162647, 'weight': 5.67708998894761e-05}, 'AAPL': {'shares': 63186, 'cost_basis': 9971936.450119138, 'avg_price': 157.8187644433757, 'current_price': 184.359130859375, 'value': 11648916.042480469, 'return': 16.816990368418328, 'weight': 11.199313378712429}, 'BRK-B': {'shares': 15720, 'cost_basis': 4993255.154287719, 'avg_price': 317.6370963287353, 'current_price': 363.6199951171875, 'value': 5716106.3232421875, 'return': 14.476551800757754, 'weight': 5.4954869437274745}, 'FSLR': {'shares': 33591, 'cost_basis': 4902234.676317901, 'avg_price': 145.93893234252928, 'current_price': 160.44000244140625, 'value': 5389340.122009277, 'return': 9.9363959062287, 'weight': 5.18133264165908}, 'GILD': {'shares': 62549, 'cost_basis': 4934324.534607372, 'avg_price': 78.8873448753357, 'current_price': 81.8292236328125, 'value': 5118336.109008789, 'return': 3.7292150751502717, 'weight': 4.920788325139579}, 'ORCL': {'shares': 45758, 'cost_basis': 5280930.936224861, 'avg_price': 115.41000341415405, 'current_price': 104.8606948852539, 'value': 4798215.676559448, 'return': -9.140722828889858, 'weight': 4.613023291135118}, 'SNPS': {'shares': 10777, 'cost_basis': 5071856.678576812, 'avg_price': 470.6186024475097, 'current_price': 494.3999938964844, 'value': 5328148.734222412, 'return': 5.053219597630987, 'weight': 5.122503002454513}, 'LULU': {'shares': 10837, 'cost_basis': 5214166.765973663, 'avg_price': 481.1448524475097, 'current_price': 479.94000244140625, 'value': 5201109.8064575195, 'return': -0.2504131552015121, 'weight': 5.000367281143942}}"
2024-03-01,104515699.42494735,50334026.52777633,48.15929741150626,54181672.89717102,9,"{'MNST': {'shares': 1, 'cost_basis': 45.072389335371554, 'avg_price': 45.072389335371554, 'current_price': 58.790000915527344, 'value': 58.790000915527344, 'return': 30.43462257588947, 'weight': 5.624992344594546e-05}, 'AAPL': {'shares': 92489, 'cost_basis': 15212191.681902546, 'avg_price': 164.47568556155377, 'current_price': 178.37904357910156, 'value': 16498099.361587524, 'return': 8.453138815064886, 'weight': 15.785283409441083}, 'BRK-B': {'shares': 15720, 'cost_basis': 4993255.154287719, 'avg_price': 317.6370963287353, 'current_price': 407.1099853515625, 'value': 6399768.9697265625, 'return': 28.168274441795084, 'weight': 6.123260911938146}, 'FSLR': {'shares': 33591, 'cost_basis': 4902234.676317901, 'avg_price': 145.93893234252928, 'current_price': 158.0500030517578, 'value': 5309057.652511597, 'return': 8.298725031647457, 'weight': 5.079674806485917}, 'GILD': {'shares': 62549, 'cost_basis': 4934324.534607372, 'avg_price': 78.8873448753357, 'current_price': 68.50048065185547, 'value': 4284636.564292908, 'return': -13.16670530602141, 'weight': 4.099514798128201}, 'ORCL': {'shares': 45758, 'cost_basis': 5280930.936224861, 'avg_price': 115.41000341415405, 'current_price': 111.92353820800781, 'value': 5121397.2613220215, 'return': -3.02093848280629, 'weight': 4.900122459592487}, 'SNPS': {'shares': 10777, 'cost_basis': 5071856.678576812, 'avg_price': 470.6186024475097, 'current_price': 591.3499755859375, 'value': 6372978.686889648, 'return': 25.653761349540694, 'weight': 6.097628128553146}, 'LULU': {'shares': 10837, 'cost_basis': 5214166.765973663, 'avg_price': 481.1448524475097, 'current_price': 458.5, 'value': 4968764.5, 'return': -4.706452190503308, 'weight': 4.7540843407626685}, 'MSFT': {'shares': 12720, 'cost_basis': 5240041.988616943, 'avg_price': 411.95298652648927, 'current_price': 410.9206848144531, 'value': 5226911.110839844, 'return': -0.25058726257584096, 'weight': 5.001077483668647}}"
2024-04-30,101697273.66329727,50334026.52777633,49.49397826968686,51363247.135520935,9,"{'MNST': {'shares': 1, 'cost_basis': 45.072389335371554, 'avg_price': 45.072389335371554, 'current_price': 53.45000076293945, 'value': 53.45000076293945, 'return': 18.587014247752307, 'weight': 5.2557948544327257e-05}, 'AAPL': {'shares': 92489, 'cost_basis': 15212191.681902546, 'avg_price': 164.47568556155377, 'current_price': 169.11557006835938, 'value': 15641329.96005249, 'return': 2.821015453417375, 'weight': 15.380284442863559}, 'BRK-B': {'shares': 15720, 'cost_basis': 4993255.154287719, 'avg_price': 317.6370963287353, 'current_price': 396.7300109863281, 'value': 6236595.772705078, 'return': 24.90040224260721, 'weight': 6.132510290643}, 'FSLR': {'shares': 33591, 'cost_basis': 4902234.676317901, 'avg_price': 145.93893234252928, 'current_price': 176.3000030517578, 'value': 5922093.402511597, 'return': 20.803955614783366, 'weight': 5.8232567985240795}, 'GILD': {'shares': 62549, 'cost_basis': 4934324.534607372, 'avg_price': 78.8873448753357, 'current_price': 62.39773941040039, 'value': 3902916.202381134, 'return': -20.902725894747178, 'weight': 3.8377785969986173}, 'ORCL': {'shares': 45758, 'cost_basis': 5280930.936224861, 'avg_price': 115.41000341415405, 'current_price': 112.255126953125, 'value': 5136570.099121094, 'return': -2.7336247878857023, 'weight': 5.050843463245064}, 'SNPS': {'shares': 10777, 'cost_basis': 5071856.678576812, 'avg_price': 470.6186024475097, 'current_price': 530.5900268554688, 'value': 5718168.719421387, 'return': 12.743105371540842, 'weight': 5.622735510445728}, 'LULU': {'shares': 10837, 'cost_basis': 5214166.765973663, 'avg_price': 481.1448524475097, 'current_price': 360.6000061035156, 'value': 3907822.266143799, 'return': -25.053753714874226, 'weight': 3.8426027811541412}, 'MSFT': {'shares': 12720, 'cost_basis': 5240041.988616943, 'avg_price': 411.95298652648927, 'current_price': 385.0390930175781, 'value': 4897697.263183594, 'return': -6.533243935392741, 'weight': 4.8159572884904005}}"
2024-06-17,111345348.57650417,44751850.74940914,40.191935560433976,66593497.82709503,10,"{'MNST': {'shares': 1, 'cost_basis': 45.072389335371554, 'avg_price': 45.072389335371554, 'current_price': 49.130001068115234, 'value': 49.130001068115234, 'return': 9.002433180437986, 'weight': 4.412398155488152e-05}, 'AAPL': {'shares': 92489, 'cost_basis': 15212191.681902546, 'avg_price': 164.47568556155377, 'current_price': 215.4169464111328, 'value': 19923697.956619263, 'return': 30.971909723710912, 'weight': 17.89360598474386}, 'BRK-B': {'shares': 15720, 'cost_basis': 4993255.154287719, 'avg_price': 317.6370963287353, 'current_price': 407.32000732421875, 'value': 6403070.515136719, 'return': 28.23439454397576, 'weight': 5.75064032489623}, 'FSLR': {'shares': 33591, 'cost_basis': 4902234.676317901, 'avg_price': 145.93893234252928, 'current_price': 261.3299865722656, 'value': 8778335.578948975, 'return': 79.068040568438, 'weight': 7.883881716816825}, 'GILD': {'shares': 62549, 'cost_basis': 4934324.534607372, 'avg_price': 78.8873448753357, 'current_price': 62.26198959350586, 'value': 3894425.187084198, 'return': -21.074806495392384, 'weight': 3.497609228290647}, 'ORCL': {'shares': 45758, 'cost_basis': 5280930.936224861, 'avg_price': 115.41000341415405, 'current_price': 139.4529266357422, 'value': 6381087.016998291, 'return': 20.832616333359777, 'weight': 5.730896798633592}, 'SNPS': {'shares': 10777, 'cost_basis': 5071856.678576812, 'avg_price': 470.6186024475097, 'current_price': 612.719970703125, 'value': 6603283.124267578, 'return': 30.194592291209844, 'weight': 5.930452604161129}, 'LULU': {'shares': 10837, 'cost_basis': 5214166.765973663, 'avg_price': 481.1448524475097, 'current_price': 312.9100036621094, 'value': 3391005.7096862793, 'return': -34.96553022018537, 'weight': 3.0454848388716984}, 'MSFT': {'shares': 12720, 'cost_basis': 5240041.988616943, 'avg_price': 411.95298652648927, 'current_price': 444.22821044921875, 'value': 5650582.8369140625, 'return': 7.83468623321999, 'weight': 5.074826123546247}, 'ACGL': {'shares': 59021, 'cost_basis': 5582175.778367195, 'avg_price': 94.57948490142823, 'current_price': 94.33863830566406, 'value': 5567960.771438599, 'return': -0.25464993387855905, 'weight': 5.000622695624248}}"
2024-08-01,109052531.61911052,44751850.74940914,41.03696639131187,64300680.869701385,10,"{'MNST': {'shares': 1, 'cost_basis': 45.072389335371554, 'avg_price': 45.072389335371554, 'current_price': 51.380001068115234, 'value': 51.380001068115234, 'return': 13.994402838976283, 'weight': 4.711490903078799e-05}, 'AAPL': {'shares': 92489, 'cost_basis': 15212191.681902546, 'avg_price': 164.47568556155377, 'current_price': 217.09716796875, 'value': 20079099.96826172, 'return': 31.9934720001535, 'weight': 18.412318971550615}, 'BRK-B': {'shares': 15720, 'cost_basis': 4993255.154287719, 'avg_price': 317.6370963287353, 'current_price': 431.80999755859375, 'value': 6788053.161621094, 'return': 35.94444809799431, 'weight': 6.224571828675956}, 'FSLR': {'shares': 33591, 'cost_basis': 4902234.676317901, 'avg_price': 145.93893234252928, 'current_price': 218.5, 'value': 7339633.5, 'return': 49.72015794055873, 'weight': 6.730365073628233}, 'GILD': {'shares': 62549, 'cost_basis': 4934324.534607372, 'avg_price': 78.8873448753357, 'current_price': 74.10018920898438, 'value': 4634892.734832764, 'return': -6.068344262208825, 'weight': 4.2501468475955475}, 'ORCL': {'shares': 45758, 'cost_basis': 5280930.936224861, 'avg_price': 115.41000341415405, 'current_price': 136.08602905273438, 'value': 6227024.5173950195, 'return': 17.915280328329473, 'weight': 5.710114588760072}, 'SNPS': {'shares': 10777, 'cost_basis': 5071856.678576812, 'avg_price': 470.6186024475097, 'current_price': 540.6699829101562, 'value': 5826800.405822754, 'return': 14.884957818993083, 'weight': 5.343113377848128}, 'LULU': {'shares': 10837, 'cost_basis': 5214166.765973663, 'avg_price': 481.1448524475097, 'current_price': 249.0500030517578, 'value': 2698954.8830718994, 'return': -48.23804062646025, 'weight': 2.4749126343059884}, 'MSFT': {'shares': 12720, 'cost_basis': 5240041.988616943, 'avg_price': 411.95298652648927, 'current_price': 413.2569885253906, 'value': 5256628.894042969, 'return': 0.31654146020312357, 'weight': 4.820272226602569}, 'ACGL': {'shares': 59021, 'cost_basis': 5582175.778367195, 'avg_price': 94.57948490142823, 'current_price': 92.33224487304688, 'value': 5449541.4246521, 'return': -2.376033270559097, 'weight': 4.99717094481199}}"
2024-10-31,111626432.83853771,52350160.881422535,46.89763844477996,59276271.95711517,9,"{'MNST': {'shares': 1, 'cost_basis': 45.072389335371554, 'avg_price': 45.072389335371554, 'current_price': 52.68000030517578, 'value': 52.68000030517578, 'return': 16.87865028232258, 'weight': 4.719312349734841e-05}, 'AAPL': {'shares': 92489, 'cost_basis': 15212191.681902546, 'avg_price': 164.47568556155377, 'current_price': 224.8634796142578, 'value': 20797398.36604309, 'return': 36.71533202401784, 'weight': 18.631248743857586}, 'BRK-B': {'shares': 15720, 'cost_basis': 4993255.154287719, 'avg_price': 317.6370963287353, 'current_price': 450.9200134277344, 'value': 7088462.611083984, 'return': 41.9607528967773, 'weight': 6.350164948240446}, 'FSLR': {'shares': 33591, 'cost_basis': 4902234.676317901, 'avg_price': 145.93893234252928, 'current_price': 194.47999572753906, 'value': 6532777.536483765, 'return': 33.26121591124183, 'weight': 5.852357161617011}, 'GILD': {'shares': 62549, 'cost_basis': 4934324.534607372, 'avg_price': 78.8873448753357, 'current_price': 86.84912872314453, 'value': 5432326.152503967, 'return': 10.092599592990116, 'weight': 4.866523111386679}, 'SNPS': {'shares': 10777, 'cost_basis': 5071856.678576812, 'avg_price': 470.6186024475097, 'current_price': 513.6099853515625, 'value': 5535174.812133789, 'return': 9.13507937860314, 'weight': 4.9586595857095555}, 'LULU': {'shares': 10837, 'cost_basis': 5214166.765973663, 'avg_price': 481.1448524475097, 'current_price': 297.8999938964844, 'value': 3228342.233856201, 'return': -38.08517489460543, 'weight': 2.8920947769833725}, 'MSFT': {'shares': 12720, 'cost_basis': 5240041.988616943, 'avg_price': 411.95298652648927, 'current_price': 403.3220520019531, 'value': 5130256.501464844, 'return': -2.095126096137956, 'weight': 4.595915475401345}, 'ACGL': {'shares': 59021, 'cost_basis': 5582175.778367195, 'avg_price': 94.57948490142823, 'current_price': 93.7205581665039, 'value': 5531481.063545227, 'return': -0.9081533229108874, 'weight': 4.955350558900552}}"
2024-12-16,115673756.73879863,52350160.881422535,45.256730962437516,63323595.8573761,9,"{'MNST': {'shares': 1, 'cost_basis': 45.072389335371554, 'avg_price': 45.072389335371554, 'current_price': 52.25, 'value': 52.25, 'return': 15.924628737167158, 'weight': 4.517014184815059e-05}, 'AAPL': {'shares': 92489, 'cost_basis': 15212191.681902546, 'avg_price': 164.47568556155377, 'current_price': 250.1519775390625, 'value': 23136306.25061035, 'return': 52.0905516733323, 'weight': 20.00134421401575}, 'BRK-B': {'shares': 15720, 'cost_basis': 4993255.154287719, 'avg_price': 317.6370963287353, 'current_price': 455.20001220703125, 'value': 7155744.191894531, 'return': 43.308202180492984, 'weight': 6.18614316128145}, 'FSLR': {'shares': 33591, 'cost_basis': 4902234.676317901, 'avg_price': 145.93893234252928, 'current_price': 190.52999877929688, 'value': 6400093.188995361, 'return': 30.55460645149104, 'weight': 5.532882625613454}, 'GILD': {'shares': 62549, 'cost_basis': 4934324.534607372, 'avg_price': 78.8873448753357, 'current_price': 90.76399230957031, 'value': 5677196.9549713135, 'return': 15.055199858739154, 'weight': 4.9079385981998636}, 'SNPS': {'shares': 10777, 'cost_basis': 5071856.678576812, 'avg_price': 470.6186024475097, 'current_price': 522.1099853515625, 'value': 5626779.312133789, 'return': 10.941212828448666, 'weight': 4.864352529709521}, 'LULU': {'shares': 10837, 'cost_basis': 5214166.765973663, 'avg_price': 481.1448524475097, 'current_price': 389.739990234375, 'value': 4223612.274169922, 'return': -18.99736882732347, 'weight': 3.6513141729348377}, 'MSFT': {'shares': 12720, 'cost_basis': 5240041.988616943, 'avg_price': 411.95298652648927, 'current_price': 449.12213134765625, 'value': 5712833.5107421875, 'return': 9.022666672372083, 'weight': 4.938746412154885}, 'ACGL': {'shares': 59021, 'cost_basis': 5582175.778367195, 'avg_price': 94.57948490142823, 'current_price': 91.33999633789062, 'value': 5390977.923858643, 'return': -3.425149298406349, 'weight': 4.660502153510876}}"
